id,event_size,cost_constraint,effort_constraint,time_constraint,alpha,perturbation_level_cost,perturbation_level_effort,perturbation_level_time
2285,medium,210,4,9,0.3,no,no,catastrofic
2286,medium,210,4,9,0.3,no,low_neg,pos
2287,medium,210,4,9,0.3,no,low_neg,no
2288,medium,210,4,9,0.3,no,low_neg,low_neg
2289,medium,210,4,9,0.3,no,low_neg,high_neg
2290,medium,210,4,9,0.3,no,low_neg,catastrofic
2291,medium,210,4,9,0.3,no,high_neg,pos
2292,medium,210,4,9,0.3,no,high_neg,no
2293,medium,210,4,9,0.3,no,high_neg,low_neg
2294,medium,210,4,9,0.3,no,high_neg,high_neg
2295,medium,210,4,9,0.3,no,high_neg,catastrofic
2296,medium,210,4,9,0.3,no,catastrofic,pos
2297,medium,210,4,9,0.3,no,catastrofic,no
2298,medium,210,4,9,0.3,no,catastrofic,low_neg
2299,medium,210,4,9,0.3,no,catastrofic,high_neg
2300,medium,210,4,9,0.3,no,catastrofic,catastrofic
2301,medium,210,4,9,0.3,low_neg,pos,pos
2302,medium,210,4,9,0.3,low_neg,pos,no
2303,medium,210,4,9,0.3,low_neg,pos,low_neg
2304,medium,210,4,9,0.3,low_neg,pos,high_neg
2305,medium,210,4,9,0.3,low_neg,pos,catastrofic
2306,medium,210,4,9,0.3,low_neg,no,pos
2307,medium,210,4,9,0.3,low_neg,no,no
2308,medium,210,4,9,0.3,low_neg,no,low_neg
2309,medium,210,4,9,0.3,low_neg,no,high_neg
2310,medium,210,4,9,0.3,low_neg,no,catastrofic
2311,medium,210,4,9,0.3,low_neg,low_neg,pos
2312,medium,210,4,9,0.3,low_neg,low_neg,no
2313,medium,210,4,9,0.3,low_neg,low_neg,low_neg
2314,medium,210,4,9,0.3,low_neg,low_neg,high_neg
2315,medium,210,4,9,0.3,low_neg,low_neg,catastrofic
2316,medium,210,4,9,0.3,low_neg,high_neg,pos
2317,medium,210,4,9,0.3,low_neg,high_neg,no
2318,medium,210,4,9,0.3,low_neg,high_neg,low_neg
2319,medium,210,4,9,0.3,low_neg,high_neg,high_neg
2320,medium,210,4,9,0.3,low_neg,high_neg,catastrofic
2321,medium,210,4,9,0.3,low_neg,catastrofic,pos
2322,medium,210,4,9,0.3,low_neg,catastrofic,no
2323,medium,210,4,9,0.3,low_neg,catastrofic,low_neg
2324,medium,210,4,9,0.3,low_neg,catastrofic,high_neg
2325,medium,210,4,9,0.3,low_neg,catastrofic,catastrofic
2326,medium,210,4,9,0.3,high_neg,pos,pos
2327,medium,210,4,9,0.3,high_neg,pos,no
2328,medium,210,4,9,0.3,high_neg,pos,low_neg
2329,medium,210,4,9,0.3,high_neg,pos,high_neg
2330,medium,210,4,9,0.3,high_neg,pos,catastrofic
2331,medium,210,4,9,0.3,high_neg,no,pos
2332,medium,210,4,9,0.3,high_neg,no,no
2333,medium,210,4,9,0.3,high_neg,no,low_neg
2334,medium,210,4,9,0.3,high_neg,no,high_neg
2335,medium,210,4,9,0.3,high_neg,no,catastrofic
2336,medium,210,4,9,0.3,high_neg,low_neg,pos
2337,medium,210,4,9,0.3,high_neg,low_neg,no
2338,medium,210,4,9,0.3,high_neg,low_neg,low_neg
2339,medium,210,4,9,0.3,high_neg,low_neg,high_neg
2340,medium,210,4,9,0.3,high_neg,low_neg,catastrofic
2341,medium,210,4,9,0.3,high_neg,high_neg,pos
2342,medium,210,4,9,0.3,high_neg,high_neg,no
2343,medium,210,4,9,0.3,high_neg,high_neg,low_neg
2344,medium,210,4,9,0.3,high_neg,high_neg,high_neg
2345,medium,210,4,9,0.3,high_neg,high_neg,catastrofic
2346,medium,210,4,9,0.3,high_neg,catastrofic,pos
2347,medium,210,4,9,0.3,high_neg,catastrofic,no
2348,medium,210,4,9,0.3,high_neg,catastrofic,low_neg
2349,medium,210,4,9,0.3,high_neg,catastrofic,high_neg
2350,medium,210,4,9,0.3,high_neg,catastrofic,catastrofic
2351,medium,210,4,9,0.3,catastrofic,pos,pos
2352,medium,210,4,9,0.3,catastrofic,pos,no
2353,medium,210,4,9,0.3,catastrofic,pos,low_neg
2354,medium,210,4,9,0.3,catastrofic,pos,high_neg
2355,medium,210,4,9,0.3,catastrofic,pos,catastrofic
2356,medium,210,4,9,0.3,catastrofic,no,pos
2357,medium,210,4,9,0.3,catastrofic,no,no
2358,medium,210,4,9,0.3,catastrofic,no,low_neg
2359,medium,210,4,9,0.3,catastrofic,no,high_neg
2360,medium,210,4,9,0.3,catastrofic,no,catastrofic
2361,medium,210,4,9,0.3,catastrofic,low_neg,pos
2362,medium,210,4,9,0.3,catastrofic,low_neg,no
2363,medium,210,4,9,0.3,catastrofic,low_neg,low_neg
2364,medium,210,4,9,0.3,catastrofic,low_neg,high_neg
2365,medium,210,4,9,0.3,catastrofic,low_neg,catastrofic
2366,medium,210,4,9,0.3,catastrofic,high_neg,pos
2367,medium,210,4,9,0.3,catastrofic,high_neg,no
2368,medium,210,4,9,0.3,catastrofic,high_neg,low_neg
2369,medium,210,4,9,0.3,catastrofic,high_neg,high_neg
2370,medium,210,4,9,0.3,catastrofic,high_neg,catastrofic
2371,medium,210,4,9,0.3,catastrofic,catastrofic,pos
2372,medium,210,4,9,0.3,catastrofic,catastrofic,no
2373,medium,210,4,9,0.3,catastrofic,catastrofic,low_neg
2374,medium,210,4,9,0.3,catastrofic,catastrofic,high_neg
2375,medium,210,4,9,0.3,catastrofic,catastrofic,catastrofic
2376,medium,210,4,9,0.5,pos,pos,pos
2377,medium,210,4,9,0.5,pos,pos,no
2378,medium,210,4,9,0.5,pos,pos,low_neg
2379,medium,210,4,9,0.5,pos,pos,high_neg
2380,medium,210,4,9,0.5,pos,pos,catastrofic
2381,medium,210,4,9,0.5,pos,no,pos
2382,medium,210,4,9,0.5,pos,no,no
2383,medium,210,4,9,0.5,pos,no,low_neg
2384,medium,210,4,9,0.5,pos,no,high_neg
2385,medium,210,4,9,0.5,pos,no,catastrofic
2386,medium,210,4,9,0.5,pos,low_neg,pos
2387,medium,210,4,9,0.5,pos,low_neg,no
2388,medium,210,4,9,0.5,pos,low_neg,low_neg
2389,medium,210,4,9,0.5,pos,low_neg,high_neg
2390,medium,210,4,9,0.5,pos,low_neg,catastrofic
2391,medium,210,4,9,0.5,pos,high_neg,pos
2392,medium,210,4,9,0.5,pos,high_neg,no
2393,medium,210,4,9,0.5,pos,high_neg,low_neg
2394,medium,210,4,9,0.5,pos,high_neg,high_neg
2395,medium,210,4,9,0.5,pos,high_neg,catastrofic
2396,medium,210,4,9,0.5,pos,catastrofic,pos
2397,medium,210,4,9,0.5,pos,catastrofic,no
2398,medium,210,4,9,0.5,pos,catastrofic,low_neg
2399,medium,210,4,9,0.5,pos,catastrofic,high_neg
2400,medium,210,4,9,0.5,pos,catastrofic,catastrofic
2401,medium,210,4,9,0.5,no,pos,pos
2402,medium,210,4,9,0.5,no,pos,no
2403,medium,210,4,9,0.5,no,pos,low_neg
2404,medium,210,4,9,0.5,no,pos,high_neg
2405,medium,210,4,9,0.5,no,pos,catastrofic
2406,medium,210,4,9,0.5,no,no,pos
2407,medium,210,4,9,0.5,no,no,no
2408,medium,210,4,9,0.5,no,no,low_neg
2409,medium,210,4,9,0.5,no,no,high_neg
2410,medium,210,4,9,0.5,no,no,catastrofic
2411,medium,210,4,9,0.5,no,low_neg,pos
2412,medium,210,4,9,0.5,no,low_neg,no
2413,medium,210,4,9,0.5,no,low_neg,low_neg
2414,medium,210,4,9,0.5,no,low_neg,high_neg
2415,medium,210,4,9,0.5,no,low_neg,catastrofic
2416,medium,210,4,9,0.5,no,high_neg,pos
2417,medium,210,4,9,0.5,no,high_neg,no
2418,medium,210,4,9,0.5,no,high_neg,low_neg
2419,medium,210,4,9,0.5,no,high_neg,high_neg
2420,medium,210,4,9,0.5,no,high_neg,catastrofic
2421,medium,210,4,9,0.5,no,catastrofic,pos
2422,medium,210,4,9,0.5,no,catastrofic,no
2423,medium,210,4,9,0.5,no,catastrofic,low_neg
2424,medium,210,4,9,0.5,no,catastrofic,high_neg
2425,medium,210,4,9,0.5,no,catastrofic,catastrofic
2426,medium,210,4,9,0.5,low_neg,pos,pos
2427,medium,210,4,9,0.5,low_neg,pos,no
2428,medium,210,4,9,0.5,low_neg,pos,low_neg
2429,medium,210,4,9,0.5,low_neg,pos,high_neg
2430,medium,210,4,9,0.5,low_neg,pos,catastrofic
2431,medium,210,4,9,0.5,low_neg,no,pos
2432,medium,210,4,9,0.5,low_neg,no,no
2433,medium,210,4,9,0.5,low_neg,no,low_neg
2434,medium,210,4,9,0.5,low_neg,no,high_neg
2435,medium,210,4,9,0.5,low_neg,no,catastrofic
2436,medium,210,4,9,0.5,low_neg,low_neg,pos
2437,medium,210,4,9,0.5,low_neg,low_neg,no
2438,medium,210,4,9,0.5,low_neg,low_neg,low_neg
2439,medium,210,4,9,0.5,low_neg,low_neg,high_neg
2440,medium,210,4,9,0.5,low_neg,low_neg,catastrofic
2441,medium,210,4,9,0.5,low_neg,high_neg,pos
2442,medium,210,4,9,0.5,low_neg,high_neg,no
2443,medium,210,4,9,0.5,low_neg,high_neg,low_neg
2444,medium,210,4,9,0.5,low_neg,high_neg,high_neg
2445,medium,210,4,9,0.5,low_neg,high_neg,catastrofic
2446,medium,210,4,9,0.5,low_neg,catastrofic,pos
2447,medium,210,4,9,0.5,low_neg,catastrofic,no
2448,medium,210,4,9,0.5,low_neg,catastrofic,low_neg
2449,medium,210,4,9,0.5,low_neg,catastrofic,high_neg
2450,medium,210,4,9,0.5,low_neg,catastrofic,catastrofic
2451,medium,210,4,9,0.5,high_neg,pos,pos
2452,medium,210,4,9,0.5,high_neg,pos,no
2453,medium,210,4,9,0.5,high_neg,pos,low_neg
2454,medium,210,4,9,0.5,high_neg,pos,high_neg
2455,medium,210,4,9,0.5,high_neg,pos,catastrofic
2456,medium,210,4,9,0.5,high_neg,no,pos
2457,medium,210,4,9,0.5,high_neg,no,no
2458,medium,210,4,9,0.5,high_neg,no,low_neg
2459,medium,210,4,9,0.5,high_neg,no,high_neg
2460,medium,210,4,9,0.5,high_neg,no,catastrofic
2461,medium,210,4,9,0.5,high_neg,low_neg,pos
2462,medium,210,4,9,0.5,high_neg,low_neg,no
2463,medium,210,4,9,0.5,high_neg,low_neg,low_neg
2464,medium,210,4,9,0.5,high_neg,low_neg,high_neg
2465,medium,210,4,9,0.5,high_neg,low_neg,catastrofic
2466,medium,210,4,9,0.5,high_neg,high_neg,pos
2467,medium,210,4,9,0.5,high_neg,high_neg,no
2468,medium,210,4,9,0.5,high_neg,high_neg,low_neg
2469,medium,210,4,9,0.5,high_neg,high_neg,high_neg
2470,medium,210,4,9,0.5,high_neg,high_neg,catastrofic
2471,medium,210,4,9,0.5,high_neg,catastrofic,pos
2472,medium,210,4,9,0.5,high_neg,catastrofic,no
2473,medium,210,4,9,0.5,high_neg,catastrofic,low_neg
2474,medium,210,4,9,0.5,high_neg,catastrofic,high_neg
2475,medium,210,4,9,0.5,high_neg,catastrofic,catastrofic
2476,medium,210,4,9,0.5,catastrofic,pos,pos
2477,medium,210,4,9,0.5,catastrofic,pos,no
2478,medium,210,4,9,0.5,catastrofic,pos,low_neg
2479,medium,210,4,9,0.5,catastrofic,pos,high_neg
2480,medium,210,4,9,0.5,catastrofic,pos,catastrofic
2481,medium,210,4,9,0.5,catastrofic,no,pos
2482,medium,210,4,9,0.5,catastrofic,no,no
2483,medium,210,4,9,0.5,catastrofic,no,low_neg
2484,medium,210,4,9,0.5,catastrofic,no,high_neg
2485,medium,210,4,9,0.5,catastrofic,no,catastrofic
2486,medium,210,4,9,0.5,catastrofic,low_neg,pos
2487,medium,210,4,9,0.5,catastrofic,low_neg,no
2488,medium,210,4,9,0.5,catastrofic,low_neg,low_neg
2489,medium,210,4,9,0.5,catastrofic,low_neg,high_neg
2490,medium,210,4,9,0.5,catastrofic,low_neg,catastrofic
2491,medium,210,4,9,0.5,catastrofic,high_neg,pos
2492,medium,210,4,9,0.5,catastrofic,high_neg,no
2493,medium,210,4,9,0.5,catastrofic,high_neg,low_neg
2494,medium,210,4,9,0.5,catastrofic,high_neg,high_neg
2495,medium,210,4,9,0.5,catastrofic,high_neg,catastrofic
2496,medium,210,4,9,0.5,catastrofic,catastrofic,pos
2497,medium,210,4,9,0.5,catastrofic,catastrofic,no
2498,medium,210,4,9,0.5,catastrofic,catastrofic,low_neg
2499,medium,210,4,9,0.5,catastrofic,catastrofic,high_neg
2500,medium,210,4,9,0.5,catastrofic,catastrofic,catastrofic
2501,medium,210,4,9,0.7,pos,pos,pos
2502,medium,210,4,9,0.7,pos,pos,no
2503,medium,210,4,9,0.7,pos,pos,low_neg
2504,medium,210,4,9,0.7,pos,pos,high_neg
2505,medium,210,4,9,0.7,pos,pos,catastrofic
2506,medium,210,4,9,0.7,pos,no,pos
2507,medium,210,4,9,0.7,pos,no,no
2508,medium,210,4,9,0.7,pos,no,low_neg
2509,medium,210,4,9,0.7,pos,no,high_neg
2510,medium,210,4,9,0.7,pos,no,catastrofic
2511,medium,210,4,9,0.7,pos,low_neg,pos
2512,medium,210,4,9,0.7,pos,low_neg,no
2513,medium,210,4,9,0.7,pos,low_neg,low_neg
2514,medium,210,4,9,0.7,pos,low_neg,high_neg
2515,medium,210,4,9,0.7,pos,low_neg,catastrofic
2516,medium,210,4,9,0.7,pos,high_neg,pos
2517,medium,210,4,9,0.7,pos,high_neg,no
2518,medium,210,4,9,0.7,pos,high_neg,low_neg
2519,medium,210,4,9,0.7,pos,high_neg,high_neg
2520,medium,210,4,9,0.7,pos,high_neg,catastrofic
2521,medium,210,4,9,0.7,pos,catastrofic,pos
2522,medium,210,4,9,0.7,pos,catastrofic,no
2523,medium,210,4,9,0.7,pos,catastrofic,low_neg
2524,medium,210,4,9,0.7,pos,catastrofic,high_neg
2525,medium,210,4,9,0.7,pos,catastrofic,catastrofic
2526,medium,210,4,9,0.7,no,pos,pos
2527,medium,210,4,9,0.7,no,pos,no
2528,medium,210,4,9,0.7,no,pos,low_neg
2529,medium,210,4,9,0.7,no,pos,high_neg
2530,medium,210,4,9,0.7,no,pos,catastrofic
2531,medium,210,4,9,0.7,no,no,pos
2532,medium,210,4,9,0.7,no,no,no
2533,medium,210,4,9,0.7,no,no,low_neg
2534,medium,210,4,9,0.7,no,no,high_neg
2535,medium,210,4,9,0.7,no,no,catastrofic
2536,medium,210,4,9,0.7,no,low_neg,pos
2537,medium,210,4,9,0.7,no,low_neg,no
2538,medium,210,4,9,0.7,no,low_neg,low_neg
2539,medium,210,4,9,0.7,no,low_neg,high_neg
2540,medium,210,4,9,0.7,no,low_neg,catastrofic
2541,medium,210,4,9,0.7,no,high_neg,pos
2542,medium,210,4,9,0.7,no,high_neg,no
2543,medium,210,4,9,0.7,no,high_neg,low_neg
2544,medium,210,4,9,0.7,no,high_neg,high_neg
2545,medium,210,4,9,0.7,no,high_neg,catastrofic
2546,medium,210,4,9,0.7,no,catastrofic,pos
2547,medium,210,4,9,0.7,no,catastrofic,no
2548,medium,210,4,9,0.7,no,catastrofic,low_neg
2549,medium,210,4,9,0.7,no,catastrofic,high_neg
2550,medium,210,4,9,0.7,no,catastrofic,catastrofic
2551,medium,210,4,9,0.7,low_neg,pos,pos
2552,medium,210,4,9,0.7,low_neg,pos,no
2553,medium,210,4,9,0.7,low_neg,pos,low_neg
2554,medium,210,4,9,0.7,low_neg,pos,high_neg
2555,medium,210,4,9,0.7,low_neg,pos,catastrofic
2556,medium,210,4,9,0.7,low_neg,no,pos
2557,medium,210,4,9,0.7,low_neg,no,no
2558,medium,210,4,9,0.7,low_neg,no,low_neg
2559,medium,210,4,9,0.7,low_neg,no,high_neg
2560,medium,210,4,9,0.7,low_neg,no,catastrofic
2561,medium,210,4,9,0.7,low_neg,low_neg,pos
2562,medium,210,4,9,0.7,low_neg,low_neg,no
2563,medium,210,4,9,0.7,low_neg,low_neg,low_neg
2564,medium,210,4,9,0.7,low_neg,low_neg,high_neg
2565,medium,210,4,9,0.7,low_neg,low_neg,catastrofic
2566,medium,210,4,9,0.7,low_neg,high_neg,pos
2567,medium,210,4,9,0.7,low_neg,high_neg,no
2568,medium,210,4,9,0.7,low_neg,high_neg,low_neg
2569,medium,210,4,9,0.7,low_neg,high_neg,high_neg
2570,medium,210,4,9,0.7,low_neg,high_neg,catastrofic
2571,medium,210,4,9,0.7,low_neg,catastrofic,pos
2572,medium,210,4,9,0.7,low_neg,catastrofic,no
2573,medium,210,4,9,0.7,low_neg,catastrofic,low_neg
2574,medium,210,4,9,0.7,low_neg,catastrofic,high_neg
2575,medium,210,4,9,0.7,low_neg,catastrofic,catastrofic
2576,medium,210,4,9,0.7,high_neg,pos,pos
2577,medium,210,4,9,0.7,high_neg,pos,no
2578,medium,210,4,9,0.7,high_neg,pos,low_neg
2579,medium,210,4,9,0.7,high_neg,pos,high_neg
2580,medium,210,4,9,0.7,high_neg,pos,catastrofic
2581,medium,210,4,9,0.7,high_neg,no,pos
2582,medium,210,4,9,0.7,high_neg,no,no
2583,medium,210,4,9,0.7,high_neg,no,low_neg
2584,medium,210,4,9,0.7,high_neg,no,high_neg
2585,medium,210,4,9,0.7,high_neg,no,catastrofic
2586,medium,210,4,9,0.7,high_neg,low_neg,pos
2587,medium,210,4,9,0.7,high_neg,low_neg,no
2588,medium,210,4,9,0.7,high_neg,low_neg,low_neg
2589,medium,210,4,9,0.7,high_neg,low_neg,high_neg
2590,medium,210,4,9,0.7,high_neg,low_neg,catastrofic
2591,medium,210,4,9,0.7,high_neg,high_neg,pos
2592,medium,210,4,9,0.7,high_neg,high_neg,no
2593,medium,210,4,9,0.7,high_neg,high_neg,low_neg
2594,medium,210,4,9,0.7,high_neg,high_neg,high_neg
2595,medium,210,4,9,0.7,high_neg,high_neg,catastrofic
2596,medium,210,4,9,0.7,high_neg,catastrofic,pos
2597,medium,210,4,9,0.7,high_neg,catastrofic,no
2598,medium,210,4,9,0.7,high_neg,catastrofic,low_neg
2599,medium,210,4,9,0.7,high_neg,catastrofic,high_neg
2600,medium,210,4,9,0.7,high_neg,catastrofic,catastrofic
2601,medium,210,4,9,0.7,catastrofic,pos,pos
2602,medium,210,4,9,0.7,catastrofic,pos,no
2603,medium,210,4,9,0.7,catastrofic,pos,low_neg
2604,medium,210,4,9,0.7,catastrofic,pos,high_neg
2605,medium,210,4,9,0.7,catastrofic,pos,catastrofic
2606,medium,210,4,9,0.7,catastrofic,no,pos
2607,medium,210,4,9,0.7,catastrofic,no,no
2608,medium,210,4,9,0.7,catastrofic,no,low_neg
2609,medium,210,4,9,0.7,catastrofic,no,high_neg
2610,medium,210,4,9,0.7,catastrofic,no,catastrofic
2611,medium,210,4,9,0.7,catastrofic,low_neg,pos
2612,medium,210,4,9,0.7,catastrofic,low_neg,no
2613,medium,210,4,9,0.7,catastrofic,low_neg,low_neg
2614,medium,210,4,9,0.7,catastrofic,low_neg,high_neg
2615,medium,210,4,9,0.7,catastrofic,low_neg,catastrofic
2616,medium,210,4,9,0.7,catastrofic,high_neg,pos
2617,medium,210,4,9,0.7,catastrofic,high_neg,no
2618,medium,210,4,9,0.7,catastrofic,high_neg,low_neg
2619,medium,210,4,9,0.7,catastrofic,high_neg,high_neg
2620,medium,210,4,9,0.7,catastrofic,high_neg,catastrofic
2621,medium,210,4,9,0.7,catastrofic,catastrofic,pos
2622,medium,210,4,9,0.7,catastrofic,catastrofic,no
2623,medium,210,4,9,0.7,catastrofic,catastrofic,low_neg
2624,medium,210,4,9,0.7,catastrofic,catastrofic,high_neg
2625,medium,210,4,9,0.7,catastrofic,catastrofic,catastrofic
2626,medium,210,4,7,0.3,pos,pos,pos
2627,medium,210,4,7,0.3,pos,pos,no
2628,medium,210,4,7,0.3,pos,pos,low_neg
2629,medium,210,4,7,0.3,pos,pos,high_neg
2630,medium,210,4,7,0.3,pos,pos,catastrofic
2631,medium,210,4,7,0.3,pos,no,pos
2632,medium,210,4,7,0.3,pos,no,no
2633,medium,210,4,7,0.3,pos,no,low_neg
2634,medium,210,4,7,0.3,pos,no,high_neg
2635,medium,210,4,7,0.3,pos,no,catastrofic
2636,medium,210,4,7,0.3,pos,low_neg,pos
2637,medium,210,4,7,0.3,pos,low_neg,no
2638,medium,210,4,7,0.3,pos,low_neg,low_neg
2639,medium,210,4,7,0.3,pos,low_neg,high_neg
2640,medium,210,4,7,0.3,pos,low_neg,catastrofic
2641,medium,210,4,7,0.3,pos,high_neg,pos
2642,medium,210,4,7,0.3,pos,high_neg,no
2643,medium,210,4,7,0.3,pos,high_neg,low_neg
2644,medium,210,4,7,0.3,pos,high_neg,high_neg
2645,medium,210,4,7,0.3,pos,high_neg,catastrofic
2646,medium,210,4,7,0.3,pos,catastrofic,pos
2647,medium,210,4,7,0.3,pos,catastrofic,no
2648,medium,210,4,7,0.3,pos,catastrofic,low_neg
2649,medium,210,4,7,0.3,pos,catastrofic,high_neg
2650,medium,210,4,7,0.3,pos,catastrofic,catastrofic
2651,medium,210,4,7,0.3,no,pos,pos
2652,medium,210,4,7,0.3,no,pos,no
2653,medium,210,4,7,0.3,no,pos,low_neg
2654,medium,210,4,7,0.3,no,pos,high_neg
2655,medium,210,4,7,0.3,no,pos,catastrofic
2656,medium,210,4,7,0.3,no,no,pos
2657,medium,210,4,7,0.3,no,no,no
2658,medium,210,4,7,0.3,no,no,low_neg
2659,medium,210,4,7,0.3,no,no,high_neg
2660,medium,210,4,7,0.3,no,no,catastrofic
2661,medium,210,4,7,0.3,no,low_neg,pos
2662,medium,210,4,7,0.3,no,low_neg,no
2663,medium,210,4,7,0.3,no,low_neg,low_neg
2664,medium,210,4,7,0.3,no,low_neg,high_neg
2665,medium,210,4,7,0.3,no,low_neg,catastrofic
2666,medium,210,4,7,0.3,no,high_neg,pos
2667,medium,210,4,7,0.3,no,high_neg,no
2668,medium,210,4,7,0.3,no,high_neg,low_neg
2669,medium,210,4,7,0.3,no,high_neg,high_neg
2670,medium,210,4,7,0.3,no,high_neg,catastrofic
2671,medium,210,4,7,0.3,no,catastrofic,pos
2672,medium,210,4,7,0.3,no,catastrofic,no
2673,medium,210,4,7,0.3,no,catastrofic,low_neg
2674,medium,210,4,7,0.3,no,catastrofic,high_neg
2675,medium,210,4,7,0.3,no,catastrofic,catastrofic
2676,medium,210,4,7,0.3,low_neg,pos,pos
2677,medium,210,4,7,0.3,low_neg,pos,no
2678,medium,210,4,7,0.3,low_neg,pos,low_neg
2679,medium,210,4,7,0.3,low_neg,pos,high_neg
2680,medium,210,4,7,0.3,low_neg,pos,catastrofic
2681,medium,210,4,7,0.3,low_neg,no,pos
2682,medium,210,4,7,0.3,low_neg,no,no
2683,medium,210,4,7,0.3,low_neg,no,low_neg
2684,medium,210,4,7,0.3,low_neg,no,high_neg
2685,medium,210,4,7,0.3,low_neg,no,catastrofic
2686,medium,210,4,7,0.3,low_neg,low_neg,pos
2687,medium,210,4,7,0.3,low_neg,low_neg,no
2688,medium,210,4,7,0.3,low_neg,low_neg,low_neg
2689,medium,210,4,7,0.3,low_neg,low_neg,high_neg
2690,medium,210,4,7,0.3,low_neg,low_neg,catastrofic
2691,medium,210,4,7,0.3,low_neg,high_neg,pos
2692,medium,210,4,7,0.3,low_neg,high_neg,no
2693,medium,210,4,7,0.3,low_neg,high_neg,low_neg
2694,medium,210,4,7,0.3,low_neg,high_neg,high_neg
2695,medium,210,4,7,0.3,low_neg,high_neg,catastrofic
2696,medium,210,4,7,0.3,low_neg,catastrofic,pos
2697,medium,210,4,7,0.3,low_neg,catastrofic,no
2698,medium,210,4,7,0.3,low_neg,catastrofic,low_neg
2699,medium,210,4,7,0.3,low_neg,catastrofic,high_neg
2700,medium,210,4,7,0.3,low_neg,catastrofic,catastrofic
2701,medium,210,4,7,0.3,high_neg,pos,pos
2702,medium,210,4,7,0.3,high_neg,pos,no
2703,medium,210,4,7,0.3,high_neg,pos,low_neg
2704,medium,210,4,7,0.3,high_neg,pos,high_neg
2705,medium,210,4,7,0.3,high_neg,pos,catastrofic
2706,medium,210,4,7,0.3,high_neg,no,pos
2707,medium,210,4,7,0.3,high_neg,no,no
2708,medium,210,4,7,0.3,high_neg,no,low_neg
2709,medium,210,4,7,0.3,high_neg,no,high_neg
2710,medium,210,4,7,0.3,high_neg,no,catastrofic
2711,medium,210,4,7,0.3,high_neg,low_neg,pos
2712,medium,210,4,7,0.3,high_neg,low_neg,no
2713,medium,210,4,7,0.3,high_neg,low_neg,low_neg
2714,medium,210,4,7,0.3,high_neg,low_neg,high_neg
2715,medium,210,4,7,0.3,high_neg,low_neg,catastrofic
2716,medium,210,4,7,0.3,high_neg,high_neg,pos
2717,medium,210,4,7,0.3,high_neg,high_neg,no
2718,medium,210,4,7,0.3,high_neg,high_neg,low_neg
2719,medium,210,4,7,0.3,high_neg,high_neg,high_neg
2720,medium,210,4,7,0.3,high_neg,high_neg,catastrofic
2721,medium,210,4,7,0.3,high_neg,catastrofic,pos
2722,medium,210,4,7,0.3,high_neg,catastrofic,no
2723,medium,210,4,7,0.3,high_neg,catastrofic,low_neg
2724,medium,210,4,7,0.3,high_neg,catastrofic,high_neg
2725,medium,210,4,7,0.3,high_neg,catastrofic,catastrofic
2726,medium,210,4,7,0.3,catastrofic,pos,pos
2727,medium,210,4,7,0.3,catastrofic,pos,no
2728,medium,210,4,7,0.3,catastrofic,pos,low_neg
2729,medium,210,4,7,0.3,catastrofic,pos,high_neg
2730,medium,210,4,7,0.3,catastrofic,pos,catastrofic
2731,medium,210,4,7,0.3,catastrofic,no,pos
2732,medium,210,4,7,0.3,catastrofic,no,no
2733,medium,210,4,7,0.3,catastrofic,no,low_neg
2734,medium,210,4,7,0.3,catastrofic,no,high_neg
2735,medium,210,4,7,0.3,catastrofic,no,catastrofic
2736,medium,210,4,7,0.3,catastrofic,low_neg,pos
2737,medium,210,4,7,0.3,catastrofic,low_neg,no
2738,medium,210,4,7,0.3,catastrofic,low_neg,low_neg
2739,medium,210,4,7,0.3,catastrofic,low_neg,high_neg
2740,medium,210,4,7,0.3,catastrofic,low_neg,catastrofic
2741,medium,210,4,7,0.3,catastrofic,high_neg,pos
2742,medium,210,4,7,0.3,catastrofic,high_neg,no
2743,medium,210,4,7,0.3,catastrofic,high_neg,low_neg
2744,medium,210,4,7,0.3,catastrofic,high_neg,high_neg
2745,medium,210,4,7,0.3,catastrofic,high_neg,catastrofic
2746,medium,210,4,7,0.3,catastrofic,catastrofic,pos
2747,medium,210,4,7,0.3,catastrofic,catastrofic,no
2748,medium,210,4,7,0.3,catastrofic,catastrofic,low_neg
2749,medium,210,4,7,0.3,catastrofic,catastrofic,high_neg
2750,medium,210,4,7,0.3,catastrofic,catastrofic,catastrofic
2751,medium,210,4,7,0.5,pos,pos,pos
2752,medium,210,4,7,0.5,pos,pos,no
2753,medium,210,4,7,0.5,pos,pos,low_neg
2754,medium,210,4,7,0.5,pos,pos,high_neg
2755,medium,210,4,7,0.5,pos,pos,catastrofic
2756,medium,210,4,7,0.5,pos,no,pos
2757,medium,210,4,7,0.5,pos,no,no
2758,medium,210,4,7,0.5,pos,no,low_neg
2759,medium,210,4,7,0.5,pos,no,high_neg
2760,medium,210,4,7,0.5,pos,no,catastrofic
2761,medium,210,4,7,0.5,pos,low_neg,pos
2762,medium,210,4,7,0.5,pos,low_neg,no
2763,medium,210,4,7,0.5,pos,low_neg,low_neg
2764,medium,210,4,7,0.5,pos,low_neg,high_neg
2765,medium,210,4,7,0.5,pos,low_neg,catastrofic
2766,medium,210,4,7,0.5,pos,high_neg,pos
2767,medium,210,4,7,0.5,pos,high_neg,no
2768,medium,210,4,7,0.5,pos,high_neg,low_neg
2769,medium,210,4,7,0.5,pos,high_neg,high_neg
2770,medium,210,4,7,0.5,pos,high_neg,catastrofic
